date;S03;S04
17/05/2023 13:15;1,7;1,2
17/05/2023 13:20;1,3;-0,2
17/05/2023 13:25;0,3;-1,1
17/05/2023 13:30;0,9;-0,3
17/05/2023 13:35;0,9;-0,7
17/05/2023 13:40;1;-0,6
17/05/2023 13:45;0,9;-0,6
17/05/2023 13:50;-0,1;-1,8
17/05/2023 13:55;0;-2
17/05/2023 14:00;1,3;-0,7
17/05/2023 14:05;-0,1;-2,2
17/05/2023 14:10;1;0,4
17/05/2023 14:15;0,8;-0,9
17/05/2023 14:20;0,7;-1
17/05/2023 14:25;1,2;0,5
17/05/2023 14:30;1,7;1,2
17/05/2023 14:35;1;-0,8
17/05/2023 14:40;0,6;-0,4
17/05/2023 14:45;1,2;0,8
17/05/2023 14:50;1,6;1,1
17/05/2023 14:55;0,7;-1,8
17/05/2023 15:00;0,8;-1
17/05/2023 15:05;0,4;-1,7
17/05/2023 15:10;0,2;-2,1
17/05/2023 15:15;1,2;0,1
17/05/2023 15:20;0,9;-1,7
17/05/2023 15:25;0,9;0,3
17/05/2023 15:30;1,5;1,1
17/05/2023 15:35;0,9;-0,2
17/05/2023 15:40;1,3;0,9
17/05/2023 15:45;0,6;-1,4
17/05/2023 15:50;0,3;-1,6
17/05/2023 15:55;1,1;0,1
17/05/2023 16:00;1,5;0,1
17/05/2023 16:05;0,6;-1,3
17/05/2023 16:10;1;0
17/05/2023 16:15;1,5;0,9
17/05/2023 16:20;2;1,6
17/05/2023 16:25;2,4;1,9
17/05/2023 16:30;2,8;2,2
17/05/2023 16:35;3,1;2,6
17/05/2023 16:40;3,6;3,3
17/05/2023 16:45;4,1;4,4
17/05/2023 16:50;4,6;5,2
17/05/2023 16:55;3,9;1,8
17/05/2023 17:00;1,7;-0,9
17/05/2023 17:05;-0,5;-2,2
17/05/2023 17:10;1;0,3
17/05/2023 17:15;-0,6;-2,4
17/05/2023 17:20;0,8;0
17/05/2023 17:25;1,6;0,9
17/05/2023 17:30;0,4;-2,4
17/05/2023 17:35;1,2;0,9
17/05/2023 17:40;-0,7;-2,2
17/05/2023 17:45;0,6;-0,7
17/05/2023 17:50;0,2;-2,1
17/05/2023 17:55;1,1;0,9
17/05/2023 18:00;0,5;-2,1
17/05/2023 18:05;0,9;0,5
17/05/2023 18:10;0,4;-1,2
17/05/2023 18:15;1,1;0,1
17/05/2023 18:20;1,4;-0,5
17/05/2023 18:25;0,8;-1
17/05/2023 18:30;0,3;-1
17/05/2023 18:35;0,6;-1,1
17/05/2023 18:40;1,4;1,1
17/05/2023 18:45;1;-0,7
17/05/2023 18:50;1,1;0,2
17/05/2023 18:55;0,9;-0,7
17/05/2023 19:00;0,8;-1,4
17/05/2023 19:05;1,5;1
17/05/2023 19:10;0,3;-1,4
17/05/2023 19:20;1,7;0,8
17/05/2023 19:25;0,1;-1,7
17/05/2023 19:30;0,6;0,1
17/05/2023 19:35;1,1;-0,7
17/05/2023 19:40;0,1;-1,3
17/05/2023 19:45;0,7;-0,4
17/05/2023 19:50;8,5;5,3
17/05/2023 19:55;3;1,1
17/05/2023 20:00;1,8;-0,5
17/05/2023 20:05;1,1;-0,9
17/05/2023 20:10;1,5;1
17/05/2023 20:15;1,4;-0,2
17/05/2023 20:20;1,4;0,5
17/05/2023 20:25;1,5;-1,7
17/05/2023 20:30;-0,1;-1,7
17/05/2023 20:35;1;-1,1
17/05/2023 20:40;1,5;0,1
17/05/2023 20:45;0,4;-2
17/05/2023 20:50;1,5;1,1
17/05/2023 20:55;-0,7;-2,9
17/05/2023 21:00;0,6;-0,3
17/05/2023 21:05;1,2;-0,1
17/05/2023 21:10;0,7;-0,9
17/05/2023 21:15;1,4;1
17/05/2023 21:20;0,9;0,2
17/05/2023 21:25;1,4;1,1
17/05/2023 21:30;0;-2
17/05/2023 21:35;0,7;-0,2
17/05/2023 21:40;1,1;0
17/05/2023 21:45;0,5;-0,8
17/05/2023 21:50;0,9;-0,2
17/05/2023 21:55;0,7;-1,4
17/05/2023 22:00;0;-1,3
17/05/2023 22:05;0,5;-0,8
17/05/2023 22:10;0,5;1
17/05/2023 22:15;1,6;1,4
17/05/2023 22:20;2;1,7
17/05/2023 22:30;2,9;2,5
17/05/2023 22:35;3,2;3,1
17/05/2023 22:40;3,5;3,4
17/05/2023 22:45;3,9;4,3
17/05/2023 22:50;3,7;2,2
17/05/2023 22:55;1;-1,9
17/05/2023 23:00;1,3;-0,2
17/05/2023 23:05;0,8;-0,9
17/05/2023 23:10;0,4;-0,7
17/05/2023 23:15;1,1;-0,6
17/05/2023 23:25;1,3;0,6
17/05/2023 23:30;0,2;-0,9
17/05/2023 23:35;1;0,3
17/05/2023 23:40;0,5;-0,7
17/05/2023 23:45;0,5;-0,7
17/05/2023 23:50;1,1;-0,6
17/05/2023 23:55;0,4;-0,1
18/05/2023 00:00;1,2;1,2
18/05/2023 00:05;0,2;-0,5
18/05/2023 00:10;-0,7;-2,8
18/05/2023 00:15;0,3;-0,4
18/05/2023 00:20;0,5;-2,2
18/05/2023 00:25;0,3;-0,5
18/05/2023 00:30;0,6;-1,6
18/05/2023 00:35;0;-0,9
18/05/2023 00:40;0,5;0,5
18/05/2023 00:45;0,7;-0,4
18/05/2023 00:50;0,7;0,9
18/05/2023 00:55;-0,5;-2,7
18/05/2023 01:00;0,3;-0,5
18/05/2023 01:05;0,8;0,4
18/05/2023 01:10;0;-2,5
18/05/2023 01:15;1;1,1
18/05/2023 01:20;-0,2;-1,1
18/05/2023 01:25;-0,8;-3
18/05/2023 01:30;0;-1,5
18/05/2023 01:35;0,3;-0,7
18/05/2023 01:40;0,2;-1,2
18/05/2023 01:45;1,1;-0,4
18/05/2023 01:50;0,5;0,1
18/05/2023 01:55;-0,7;-2,1
18/05/2023 02:05;1;1
18/05/2023 02:10;0,2;0,1
18/05/2023 02:15;0,7;0,8
18/05/2023 02:20;-0,4;-1,7
18/05/2023 02:25;0,3;-0,2
18/05/2023 02:30;0,8;-0,8
18/05/2023 02:35;0,2;-1,2
18/05/2023 02:40;-0,9;-2,3
18/05/2023 02:45;1;1
18/05/2023 02:50;0;-1,7
18/05/2023 02:55;0,8;0,7
18/05/2023 03:00;1,1;1,1
18/05/2023 03:05;0,1;-0,7
18/05/2023 03:10;1,1;1,1
18/05/2023 03:15;0,7;-1
18/05/2023 03:20;0,8;0,6
18/05/2023 03:25;-1,1;-3,1
18/05/2023 03:30;0,4;0
18/05/2023 03:35;0;-1,7
18/05/2023 03:40;1,1;0,4
18/05/2023 03:45;0,1;-1,9
18/05/2023 03:50;1;1
18/05/2023 03:55;1;0,2
18/05/2023 04:00;0,5;-1,6
18/05/2023 04:05;0,5;-0,1
18/05/2023 04:10;0,8;0,5
18/05/2023 04:15;1,3;1,2
18/05/2023 04:20;1,6;1,3
18/05/2023 04:25;1,2;0,1
18/05/2023 04:30;1,9;1,5
18/05/2023 04:35;2,2;1,8
18/05/2023 04:40;2,7;2
18/05/2023 04:45;3,1;2,9
18/05/2023 04:50;2,5;-0,6
18/05/2023 04:55;0,8;-0,6
18/05/2023 05:00;1,1;-1,8
18/05/2023 05:05;0,6;-1,3
18/05/2023 05:10;1,2;0
18/05/2023 05:15;1,6;1,2
18/05/2023 05:20;0,8;-1,2
18/05/2023 05:25;0,9;-0,4
18/05/2023 05:30;0,5;-1,9
18/05/2023 05:35;0,7;-0,2
18/05/2023 05:40;0,7;-1,1
18/05/2023 05:45;1,2;0,6
18/05/2023 05:55;0,9;0
18/05/2023 06:00;1,6;0,9
18/05/2023 06:05;0,6;-0,8
18/05/2023 06:10;0,9;-0,2
18/05/2023 06:15;1,7;-1,1
18/05/2023 06:20;1,2;0,8
18/05/2023 06:25;1,4;0,2
18/05/2023 06:30;0,6;-1,4
18/05/2023 06:35;1,5;1,1
18/05/2023 06:40;-0,4;-3
18/05/2023 06:45;0,2;-1,2
18/05/2023 06:50;0,8;-1,4
18/05/2023 06:55;-0,6;-2,6
18/05/2023 07:00;0,3;-0,2
18/05/2023 07:05;0,7;0,5
18/05/2023 07:10;1,4;0,7
18/05/2023 07:15;0,1;-1,2
18/05/2023 07:20;1,3;0,6
18/05/2023 07:25;-0,3;-2,9
18/05/2023 07:30;1,2;0,9
18/05/2023 07:35;0,5;-1,8
18/05/2023 07:40;1,2;0,5
18/05/2023 07:45;1,5;-0,2
18/05/2023 07:50;0,9;-0,1
18/05/2023 07:55;0,9;0,2
18/05/2023 08:00;0,7;-2,2
18/05/2023 08:05;0,6;-1,1
18/05/2023 08:10;1,2;0,3
18/05/2023 08:15;1,2;-0,8
18/05/2023 08:20;1,1;0,7
18/05/2023 08:25;-0,2;-2,2
18/05/2023 08:30;0,7;0,5
18/05/2023 08:35;1;0,4
18/05/2023 08:40;0,7;-1,1
18/05/2023 08:45;1,4;1
18/05/2023 08:50;0,9;-0,2
18/05/2023 08:55;1,3;0,9
18/05/2023 09:00;0,8;-1,9
18/05/2023 09:05;0,8;-0,9
18/05/2023 09:10;1,4;0,4
18/05/2023 09:15;0,8;-1,6
18/05/2023 09:20;-0,4;-2,4
18/05/2023 09:25;1,4;1,1
18/05/2023 09:30;0,4;-1,8
18/05/2023 09:35;0,7;-1,3
18/05/2023 09:40;1,5;-1,9
18/05/2023 09:45;1,2;0,8
18/05/2023 09:50;1,4;0,3
18/05/2023 09:55;1,1;-2,6
18/05/2023 10:00;0,7;-1,1
18/05/2023 10:05;1,3;0
18/05/2023 10:10;1,6;1,2
18/05/2023 10:15;2,1;1,4
18/05/2023 10:20;2,5;1,7
18/05/2023 10:30;3,1;2,6
18/05/2023 10:35;3,6;3,5
18/05/2023 10:40;3,9;4,1
18/05/2023 10:45;4,2;4,5
18/05/2023 10:50;4,5;5
18/05/2023 10:55;4,2;2,4
18/05/2023 11:00;1,6;-0,8
18/05/2023 11:05;0,3;-1,3
18/05/2023 11:10;1,5;1,3
18/05/2023 11:15;-0,4;-2,1
18/05/2023 11:20;0,2;-1,5
18/05/2023 11:25;1,1;0,3
18/05/2023 11:30;0,3;-1,1
18/05/2023 11:35;0,4;-0,7
18/05/2023 11:40;0,3;-2,8
18/05/2023 11:45;1,1;0,8
18/05/2023 11:50;-0,9;-2,8
18/05/2023 11:55;-0,3;-1,1
18/05/2023 12:00;0,8;-0,3
18/05/2023 12:05;0,5;-1,3
18/05/2023 12:10;1,1;0,7
18/05/2023 12:15;1,1;-0,6
18/05/2023 12:20;0,9;0,5
18/05/2023 12:25;1,4;0,1
18/05/2023 12:30;-0,3;-1,6
18/05/2023 12:35;0,2;-0,4
18/05/2023 12:40;1,3;0,4
18/05/2023 12:45;0,3;-0,3
18/05/2023 12:50;0,8;-2,1
18/05/2023 12:55;0,6;-0,4
18/05/2023 13:00;1,3;0,7
18/05/2023 13:05;-0,1;-1,3
18/05/2023 13:10;0,9;-0,8
18/05/2023 13:15;0,5;0,3
18/05/2023 13:20;1;0,8
18/05/2023 13:25;0;-2
18/05/2023 13:30;0,9;0,7
18/05/2023 13:35;1,3;1
18/05/2023 13:40;-0,3;-2,2
18/05/2023 13:45;1,2;0,3
18/05/2023 13:50;0,9;0,8
18/05/2023 13:55;0,7;-0,7
18/05/2023 14:00;1,1;-1
18/05/2023 14:05;0,9;-0,7
18/05/2023 14:10;1,5;0,3
18/05/2023 14:15;0,9;0,2
18/05/2023 14:20;0,2;-2,2
18/05/2023 14:25;1,2;1
18/05/2023 14:30;-0,1;-2,5
18/05/2023 14:35;0,5;-1,5
18/05/2023 14:40;1,3;0,7
18/05/2023 14:45;-0,3;-2,1
18/05/2023 14:50;1,2;1,1
18/05/2023 14:55;-0,1;-1,5
18/05/2023 15:00;1,2;0,8
18/05/2023 15:05;1;-1,1
18/05/2023 15:10;-0,9;-2,6
18/05/2023 15:15;1;1
18/05/2023 15:20;0,5;-2
18/05/2023 15:25;1;0,2
18/05/2023 15:30;0,4;-2
18/05/2023 15:35;0,8;0,5
18/05/2023 15:40;1,4;1,1
18/05/2023 15:45;0;-1,8
18/05/2023 15:50;1,2;0,8
18/05/2023 15:55;-0,1;-1,7
18/05/2023 16:00;-0,3;-1,7
18/05/2023 16:05;0,7;-0,3
18/05/2023 16:10;1,8;1,4
18/05/2023 16:15;2,1;1,6
18/05/2023 16:20;2,6;2,1
18/05/2023 16:25;2,9;2,5
18/05/2023 16:30;3,4;3,3
18/05/2023 16:35;3,9;4,3
18/05/2023 16:40;4,3;4,9
18/05/2023 16:45;4,7;5,2
18/05/2023 16:50;3,7;0,6
18/05/2023 16:55;0,7;-1
18/05/2023 17:00;1,7;0,8
18/05/2023 17:05;1;-0,5
18/05/2023 17:10;1,5;0,8
18/05/2023 17:15;-0,6;-2,6
18/05/2023 17:20;0,9;0,1
18/05/2023 17:25;1,1;-1,6
18/05/2023 17:30;0,4;-0,6
18/05/2023 17:35;0,5;-1,7
18/05/2023 17:40;0,2;-0,4
18/05/2023 17:45;1,2;-0,2
18/05/2023 17:50;1,1;-0,8
18/05/2023 17:55;-0,7;-2,4
18/05/2023 18:00;1,1;1,1
18/05/2023 18:05;0,7;0,3
18/05/2023 18:10;-0,5;-2,5
18/05/2023 18:15;0,5;-0,8
18/05/2023 18:20;1,2;-0,3
18/05/2023 18:25;1,2;1,1
18/05/2023 18:30;-0,9;-3
18/05/2023 18:35;0,4;-0,7
18/05/2023 18:40;0,9;-0,1
18/05/2023 18:45;0,9;0
18/05/2023 18:50;1;-1,6
18/05/2023 18:55;0,9;-0,2
18/05/2023 19:00;0;-2,2
18/05/2023 19:05;1;0,5
18/05/2023 19:10;1,4;0,8
18/05/2023 19:15;0,6;-0,8
18/05/2023 19:20;1;-0,5
18/05/2023 19:25;0,8;0,6
18/05/2023 19:30;-0,5;-2,2
18/05/2023 19:35;0,2;-1,6
18/05/2023 19:40;-0,1;-2,6
18/05/2023 19:45;0;-1,5
18/05/2023 19:50;0,3;-2,2
18/05/2023 19:55;0,6;-0,9
18/05/2023 20:00;1,3;0,9
18/05/2023 20:05;0,4;-1,2
18/05/2023 20:10;0,3;-1,3
18/05/2023 20:15;0,8;-1,7
18/05/2023 20:20;0,6;-0,7
18/05/2023 20:25;0,3;-1,3
18/05/2023 20:30;-0,4;-2,9
18/05/2023 20:35;1,3;1
18/05/2023 20:40;0;-1,9
18/05/2023 20:45;-0,3;-1,5
18/05/2023 20:50;1,2;1
18/05/2023 20:55;-0,1;-0,6
18/05/2023 21:00;-0,4;-2
18/05/2023 21:05;1,2;1
18/05/2023 21:10;0,2;-1,5
18/05/2023 21:15;1,2;0,8
18/05/2023 21:20;-0,7;-2,8
18/05/2023 21:25;-0,1;-1,3
18/05/2023 21:30;1;0,6
18/05/2023 21:35;-0,7;-2,9
18/05/2023 21:40;0,5;-0,2
18/05/2023 21:45;0,7;0,6
18/05/2023 21:50;-0,2;-3
18/05/2023 21:55;0,2;-1,4
18/05/2023 22:00;0,8;-0,5
18/05/2023 22:05;1;-1,8
18/05/2023 22:10;0,4;-1,3
18/05/2023 22:15;1,1;0,8
18/05/2023 22:20;1,7;1,4
18/05/2023 22:25;2;1,6
18/05/2023 22:30;2,4;1,8
18/05/2023 22:35;2,8;2,2
18/05/2023 22:40;3,2;2,8
18/05/2023 22:45;3,6;2
18/05/2023 22:50;2,6;-0,6
18/05/2023 22:55;0,8;-1,1
18/05/2023 23:00;0;-1,8
18/05/2023 23:05;0,5;-1,6
18/05/2023 23:10;0,8;-0,5
18/05/2023 23:15;0,2;-0,9
18/05/2023 23:20;1;0,7
18/05/2023 23:25;-0,2;-2,4
18/05/2023 23:30;0,5;-2,7
18/05/2023 23:35;0,7;-0,8
18/05/2023 23:40;1,5;0,3
18/05/2023 23:45;0,8;-1,3
18/05/2023 23:50;1,4;0,9
18/05/2023 23:55;0,7;-1,8
19/05/2023 00:00;0,8;-0,1
19/05/2023 00:05;1,6;0,3
19/05/2023 00:10;1,4;0,8
19/05/2023 00:15;0,6;-1,7
19/05/2023 00:20;1,5;1,1
19/05/2023 00:25;1,3;0,9
19/05/2023 00:30;0;-0,7
19/05/2023 00:35;0,4;-2,4
19/05/2023 00:40;-0,4;-2,3
19/05/2023 00:45;1,2;1
19/05/2023 00:50;-0,3;-1,9
19/05/2023 00:55;0,1;-1,3
19/05/2023 01:00;0,8;0,2
19/05/2023 01:05;-0,2;-2,2
19/05/2023 01:10;1,1;0,5
19/05/2023 01:15;0,8;-0,8
19/05/2023 01:20;0,9;-1,1
19/05/2023 01:25;0,8;0,1
19/05/2023 01:30;-0,5;-2,6
19/05/2023 01:35;-0,3;-1,4
19/05/2023 01:40;0,9;0,8
19/05/2023 01:45;0,7;-1
19/05/2023 01:50;0,1;-0,8
19/05/2023 01:55;1,3;1
19/05/2023 02:00;0,4;-1,6
19/05/2023 02:05;0,6;0,1
19/05/2023 02:10;0,4;-2,5
19/05/2023 02:15;-0,1;-1,7
19/05/2023 02:20;0,8;-0,2
19/05/2023 02:25;0,6;-1,6
19/05/2023 02:30;0,8;0,7
19/05/2023 02:35;0,8;-0,6
19/05/2023 02:40;1,2;-1
19/05/2023 02:45;0,7;0,5
19/05/2023 02:50;0,9;-0,1
19/05/2023 02:55;0,7;-1,4
19/05/2023 03:00;0,8;0,3
19/05/2023 03:05;1,4;0,1
19/05/2023 03:10;-0,1;-2,4
19/05/2023 03:15;0,8;0,7
19/05/2023 03:20;1,4;0,3
19/05/2023 03:25;0,7;-0,7
19/05/2023 03:30;1,3;0
19/05/2023 03:35;0,8;-2,1
19/05/2023 03:40;0,9;0,3
19/05/2023 03:45;1,2;-0,5
19/05/2023 03:50;1,7;1
19/05/2023 03:55;1;-1,2
19/05/2023 04:00;0,2;-1,7
19/05/2023 04:05;1,4;1,1
19/05/2023 04:10;1,7;1,2
19/05/2023 04:15;2,1;1,5
19/05/2023 04:20;2,4;1,8
19/05/2023 04:25;2,7;2,1
19/05/2023 04:30;3;2,6
19/05/2023 04:35;3,4;3,4
19/05/2023 04:40;3,9;4,2
19/05/2023 04:45;4,3;4,8
19/05/2023 04:50;4,7;5,1
19/05/2023 04:55;3,5;0,2
19/05/2023 05:00;0,7;-0,7
19/05/2023 05:05;2;0,6
19/05/2023 05:10;0,6;-1,2
19/05/2023 05:15;1;-2,4
19/05/2023 05:20;1;-0,3
19/05/2023 05:25;1,5;0,4
19/05/2023 05:30;1,6;0
19/05/2023 05:35;0,9;-1,2
19/05/2023 05:40;1,2;-0,4
19/05/2023 05:45;1,7;0,1
19/05/2023 05:50;1,3;-0,5
19/05/2023 05:55;1,6;0,5
19/05/2023 06:00;0,7;-1
19/05/2023 06:05;1,4;0,6
19/05/2023 06:10;1,9;0,6
19/05/2023 06:15;0,4;-2
19/05/2023 06:20;1,2;-0,1
19/05/2023 06:25;1;-0,9
19/05/2023 06:30;1;0,4
19/05/2023 06:35;1,1;0,6
19/05/2023 06:40;1,6;0,8
19/05/2023 06:45;1,2;-1,7
19/05/2023 06:50;0,8;0,1
19/05/2023 06:55;0,6;-1,1
19/05/2023 07:00;1,6;1
19/05/2023 07:05;0,7;-1,6
19/05/2023 07:10;0,4;-2,2
19/05/2023 07:15;1;0,1
19/05/2023 07:20;1,5;0,8
19/05/2023 07:25;0,8;-2,1
19/05/2023 07:30;1;0,7
19/05/2023 07:35;0,6;-2,3
19/05/2023 07:40;0,4;-1,6
19/05/2023 07:45;1,2;-0,1
19/05/2023 07:50;0,7;-1,5
19/05/2023 07:55;0,3;-1,5
19/05/2023 08:00;0,6;-0,6
19/05/2023 08:10;1,6;0,3
19/05/2023 08:15;1,1;-0,7
19/05/2023 08:20;1,4;-0,3
19/05/2023 08:25;0,9;-1,6
19/05/2023 08:30;1;0,8
19/05/2023 08:35;1,6;-1,3
19/05/2023 08:40;1,4;-0,3
19/05/2023 08:45;-0,7;-3,1
19/05/2023 08:50;0,2;-1,1
19/05/2023 08:55;1,4;1,1
19/05/2023 09:10;1,4;0,9
19/05/2023 09:20;0,8;-2,1
19/05/2023 09:25;1,5;1
19/05/2023 09:30;1,1;-1,2
19/05/2023 09:35;1,1;0,2
19/05/2023 09:45;0,9;-2
19/05/2023 09:50;1,2;0,6
19/05/2023 09:55;1,7;1
19/05/2023 10:00;0,7;-1,5
19/05/2023 10:05;1,1;0,5
19/05/2023 10:10;1,5;1,1
19/05/2023 10:15;2;1,4
19/05/2023 10:20;2,3;1,7
19/05/2023 10:25;2,6;2,1
19/05/2023 10:30;2,9;2,3
19/05/2023 10:35;3,1;2,8
19/05/2023 10:40;3,6;3,7
19/05/2023 10:45;4,1;4,6
19/05/2023 10:50;4,1;3,1
19/05/2023 10:55;2,9;1,3
19/05/2023 11:00;1,1;-0,1
19/05/2023 11:05;0,7;-0,2
19/05/2023 11:10;1,3;0,7
19/05/2023 11:15;1,1;0,1
19/05/2023 11:20;0,4;-0,4
19/05/2023 11:25;0,5;-0,5
19/05/2023 11:30;0,5;-0,4
19/05/2023 11:35;1,4;0,4
19/05/2023 11:40;1,7;0,2
19/05/2023 11:45;0,8;-0,6
19/05/2023 11:50;0,3;-1,3
19/05/2023 11:55;0,2;-1,6
19/05/2023 12:00;0,6;-1,3
19/05/2023 12:05;1,1;-0,7
19/05/2023 12:10;1,4;-0,3
19/05/2023 12:15;1,7;0,2
19/05/2023 12:20;1,9;-0,1
19/05/2023 12:25;1,5;-1,4
19/05/2023 12:30;1,3;0,5
19/05/2023 12:35;1;-1,1
19/05/2023 12:40;0,7;0
19/05/2023 12:45;1,1;0,5
19/05/2023 12:50;0,4;-1,7
19/05/2023 12:55;0,8;-0,9
19/05/2023 13:00;1;-0,4
19/05/2023 13:05;1,4;0
19/05/2023 13:10;0,9;-0,9
19/05/2023 13:15;1;0,1
19/05/2023 13:20;1,2;-0,9
19/05/2023 13:25;0,4;-1,8
19/05/2023 13:30;0,8;-0,8
19/05/2023 13:35;1,6;0,9
19/05/2023 13:40;1,2;-1,2
19/05/2023 13:45;0,9;-1,3
19/05/2023 13:50;0,5;-1,5
19/05/2023 13:55;1,5;0,2
19/05/2023 14:00;1,3;-1
19/05/2023 14:05;1,2;-0,9
19/05/2023 14:10;1,4;0,2
19/05/2023 14:15;1,8;0,5
19/05/2023 14:20;1,1;-0,9
19/05/2023 14:25;1,6;0,2
19/05/2023 14:30;1,6;0
19/05/2023 14:35;1,4;-1,3
19/05/2023 14:40;0,5;-2,2
19/05/2023 14:45;1,4;-0,7
19/05/2023 14:50;1,8;0,2
19/05/2023 14:55;1,2;-2
19/05/2023 15:00;0,7;-2
19/05/2023 15:05;1,2;-1,2
19/05/2023 15:10;1,9;0,6
19/05/2023 15:15;1,5;0,3
19/05/2023 15:20;1,9;1,1
19/05/2023 15:25;1,2;-1,1
19/05/2023 15:30;1,8;1
19/05/2023 15:35;1,3;-1,8
19/05/2023 15:40;1,6;0,8
19/05/2023 15:45;2,1;1,1
19/05/2023 15:50;1,3;-1,3
19/05/2023 15:55;1,6;0,2
19/05/2023 16:00;2,1;0,9
19/05/2023 16:05;1,6;-1,5
19/05/2023 16:10;0,8;-1,6
19/05/2023 16:15;1,6;0,7
19/05/2023 16:20;2;1,2
19/05/2023 16:25;2,5;1,7
19/05/2023 16:30;2,8;2
19/05/2023 16:35;3;2,3
19/05/2023 16:40;3,5;2,9
19/05/2023 16:50;4,5;3,6
19/05/2023 16:55;2,2;-0,4
19/05/2023 17:00;1;-1,5
19/05/2023 17:05;0,3;-1,9
19/05/2023 17:10;1,3;0
19/05/2023 17:15;0,8;-0,9
19/05/2023 17:20;1,5;0,4
19/05/2023 17:25;1,4;0,7
19/05/2023 17:30;0,8;-1,2
19/05/2023 17:35;1,5;0,9
19/05/2023 17:40;0,9;-0,4
19/05/2023 17:45;1,4;1,1
19/05/2023 17:50;0,8;-2,4
19/05/2023 17:55;1,2;0,9
19/05/2023 18:00;0,2;-2
19/05/2023 18:05;1,6;0,8
19/05/2023 18:10;0,6;-1,7
19/05/2023 18:15;0,2;-1
19/05/2023 18:20;1,2;0,3
19/05/2023 18:25;1,7;-0,2
19/05/2023 18:30;1,1;-0,7
19/05/2023 18:35;1,1;-1,3
19/05/2023 18:40;0,9;-0,5
19/05/2023 18:45;1;-1
19/05/2023 18:50;1,7;-0,1
19/05/2023 18:55;1,3;-1,2
19/05/2023 19:00;1;-1,6
19/05/2023 19:05;1,1;-1,2
19/05/2023 19:10;1,1;-1,3
19/05/2023 19:15;1;-1,3
19/05/2023 19:20;1,8;1,2
19/05/2023 19:25;1,4;-2
19/05/2023 19:30;1,3;-0,4
19/05/2023 19:35;1,3;-1,3
19/05/2023 19:40;0,5;-1,4
19/05/2023 19:45;1,1;0
19/05/2023 19:50;1,6;0,2
19/05/2023 19:55;1,7;-0,3
19/05/2023 20:00;1,6;1,1
19/05/2023 20:05;1,9;-0,2
19/05/2023 20:10;0,8;-1,8
19/05/2023 20:15;1,6;-1,2
19/05/2023 20:20;1,3;-2
19/05/2023 20:25;2,2;1,2
19/05/2023 20:30;0,9;-2,9
19/05/2023 20:35;2;0,5
19/05/2023 20:40;0,8;-1,1
19/05/2023 20:45;1,1;-0,9
19/05/2023 20:50;1,7;0
19/05/2023 20:55;2,4;0,7
19/05/2023 21:00;1,2;-1,1
19/05/2023 21:05;1,9;1
19/05/2023 21:10;0,9;-2,4
19/05/2023 21:15;1,7;-0,1
19/05/2023 21:20;2,2;0,4
19/05/2023 21:25;1,1;-1,1
19/05/2023 21:30;2,1;1,1
19/05/2023 21:35;2,1;-0,1
19/05/2023 21:40;1,5;-1,5
19/05/2023 21:45;0,8;-2
19/05/2023 21:50;2;1
19/05/2023 21:55;1,5;-1,2
19/05/2023 22:00;1,2;-1
19/05/2023 22:05;1,8;0,6
19/05/2023 22:10;2;1
19/05/2023 22:15;2,4;1,6
19/05/2023 22:20;3;1,9
19/05/2023 22:25;3,2;2,2
19/05/2023 22:30;3,4;2,6
19/05/2023 22:35;3,8;3,2
19/05/2023 22:40;4,3;4,3
19/05/2023 22:45;4,8;5,3
19/05/2023 22:50;5,1;5,7
19/05/2023 22:55;4,7;3,3
19/05/2023 23:00;3,1;1,1
19/05/2023 23:05;2;0,7
19/05/2023 23:10;2;0,3
19/05/2023 23:15;0,9;-0,6
19/05/2023 23:20;1,3;-0,2
19/05/2023 23:25;0,6;-0,8
19/05/2023 23:30;1,4;0,3
19/05/2023 23:35;0,3;-1,7
19/05/2023 23:40;0,7;0,2
19/05/2023 23:45;1,5;-0,1
19/05/2023 23:50;0,9;-0,7
19/05/2023 23:55;1,7;1,1
20/05/2023 00:00;1,1;-0,8
20/05/2023 00:05;1,5;0,2
20/05/2023 00:10;0,4;-1,7
20/05/2023 00:15;1,1;-0,5
20/05/2023 00:20;1,4;-0,9
20/05/2023 00:25;1,4;1,1
20/05/2023 00:30;-0,5;-3,1
20/05/2023 00:35;1,3;1
20/05/2023 00:45;1,7;0,4
20/05/2023 00:50;1,4;0,5
20/05/2023 00:55;1,4;-0,6
20/05/2023 01:00;1,3;0,7
20/05/2023 01:05;0,6;-1,2
20/05/2023 01:10;1,5;0,2
20/05/2023 01:15;0,8;-1,2
20/05/2023 01:20;-0,1;-2,3
20/05/2023 01:25;1,4;-0,8
20/05/2023 01:30;1,3;-1,3
20/05/2023 01:35;1,4;-1,3
20/05/2023 01:40;1;-0,5
20/05/2023 01:45;1,2;-2,2
20/05/2023 01:55;1,3;-0,9
20/05/2023 02:00;1,1;0
20/05/2023 02:05;1,7;-0,5
20/05/2023 02:10;0,6;-1,9
20/05/2023 02:15;1,2;0,5
20/05/2023 02:20;1,9;1,1
20/05/2023 02:25;0,7;-2,7
20/05/2023 02:30;1,7;0
20/05/2023 02:35;1,4;0,8
20/05/2023 02:40;1,9;0,8
20/05/2023 02:45;1,2;-1,1
20/05/2023 02:50;1,3;-0,9
20/05/2023 02:55;1,3;-2,5
20/05/2023 03:00;1,2;-1,2
